timestamp,type,epoch,step,loss,perplexity,tokens,batches,tokens_per_second,learning_rate,gradient_norm
1784786523.9089549,train,1,975,3.474581718444824,,60,,5165.048254384793,0.0001211323368142413,1.6559134721755981
1784786523.959132,train,1,976,5.337896823883057,,51,,4263.130086394296,0.00012098465217231141,2.2199923992156982
1784786524.009506,train,1,977,2.308391809463501,,15,,1284.2603193137882,0.00012083693749876199,3.86954665184021
1784786524.059944,train,1,978,2.0158393383026123,,25,,2140.128601157384,0.0001206891931974392,2.467278003692627
1784786524.110233,train,1,979,1.3757826089859009,,198,,16822.96589486621,0.00012054141967227044,0.6477973461151123
1784786524.160605,train,1,980,2.3586769104003906,,49,,4146.6123665805035,0.00012039361732726278,2.557288885116577
1784786524.2118452,train,1,981,3.9648618698120117,,31,,2510.3840811787695,0.00012024578656650218,2.7324352264404297
1784786524.261826,train,1,982,2.4809257984161377,,131,,10848.71124009504,0.0001200979277941524,1.2784289121627808
1784786524.311671,train,1,983,3.872878313064575,,198,,18842.937079914038,0.0001199500414144536,1.2345037460327148
1784786524.361436,train,1,984,7.686782360076904,,53,,5146.901306640134,0.00011980212783172153,3.002028226852417
1784786524.4113438,train,1,985,5.419728755950928,,61,,5633.433931445217,0.00011965418745034626,2.911916732788086
1784786524.461233,train,1,986,4.428529739379883,,63,,5886.704487435581,0.00011950622067479113,2.0553808212280273
1784786524.51131,train,1,987,3.9066050052642822,,205,,18102.07752569531,0.00011935822790959168,1.339299201965332
1784786524.561478,train,1,988,3.454328775405884,,166,,14480.848072408773,0.00011921020955935447,1.3122631311416626
1784786524.611346,train,1,989,3.9672927856445312,,162,,14025.114308044554,0.00011906216602875602,1.8753654956817627
1784786524.660937,train,1,990,3.1184067726135254,,21,,1812.9105648644368,0.00011891409772254167,3.5558669567108154
1784786524.711712,train,1,991,1.0141150951385498,,11,,1087.6238195375413,0.00011876600504552453,3.5641534328460693
1784786524.76159,train,1,992,2.5069894790649414,,120,,11879.57084732182,0.00011861788840258432,1.1624311208724976
1784786524.811454,train,1,993,2.950533866882324,,44,,4336.9695213132845,0.00011846974819866632,2.198885202407837
1784786524.861454,train,1,994,2.5292248725891113,,21,,1945.119832517858,0.00011832158483878013,2.716198682785034
1784786524.9113028,train,1,995,5.0790300369262695,,64,,5572.121976671503,0.00011817339872799875,2.702670097351074
1784786524.9612339,train,1,996,4.38347053527832,,52,,4576.608689594669,0.00011802519027145737,2.313039779663086
1784786525.011317,train,1,997,4.092285633087158,,15,,1303.8046505191492,0.00011787695987435221,4.919245719909668
1784786525.071198,train,1,998,2.3986308574676514,,9,,790.8495542239955,0.00011772870794193955,5.21180534362793
1784786525.12254,train,1,999,4.467362403869629,,16,,1256.6884301591576,0.00011758043487953449,6.3111982345581055
1784786525.172212,train,1,1000,2.3836870193481445,,85,,8243.656095922508,0.00011743214109250993,1.4126991033554077
1784786525.358037,evaluation,1,1000,3.8449061840662657,46.75429784704481,813,10,,,
1784786525.42457,train,1,1001,4.469130516052246,,49,,4476.367748242124,0.00011728382698629541,3.460434913635254
1784786525.474346,train,1,1002,4.5145344734191895,,38,,3472.1958870893895,0.00011713549296637602,5.408615589141846
1784786525.5244002,train,1,1003,4.361207008361816,,18,,1581.5485988648873,0.00011698713943829138,6.069251537322998
1784786525.574241,train,1,1004,7.410264492034912,,61,,5257.072119950095,0.00011683876680763428,2.671466588973999
1784786525.624149,train,1,1005,2.054607629776001,,17,,1525.148031195588,0.00011669037548004991,4.413311004638672
1784786525.674575,train,1,1006,3.7210049629211426,,91,,7887.779947437197,0.0001165419658612344,1.903454065322876
1784786525.724315,train,1,1007,2.475048780441284,,53,,4670.563974410807,0.00011639353835693405,1.9039621353149414
1784786525.774225,train,1,1008,3.0315463542938232,,35,,2974.7466117774493,0.00011624509337294398,2.514324903488159
1784786525.82382,train,1,1009,4.613809108734131,,27,,2644.995209782887,0.00011609663131510707,3.514876127243042
1784786525.873441,train,1,1010,3.6138691902160645,,174,,16591.64034740933,0.00011594815258931295,1.2566543817520142
1784786525.923858,train,1,1011,2.103313446044922,,73,,6369.171670374338,0.00011579965760149678,2.5537891387939453
1784786525.9742248,train,1,1012,4.267093181610107,,28,,2434.6238291011437,0.00011565114675763822,4.0725507736206055
1784786526.024118,train,1,1013,4.288662910461426,,162,,14234.197535668014,0.0001155026204637602,1.5203365087509155
1784786526.0739799,train,1,1014,4.203729629516602,,27,,2378.086303940963,0.00011535407912592793,2.8825109004974365
1784786526.124217,train,1,1015,4.208743572235107,,77,,6902.373456813271,0.00011520552315024778,1.6885722875595093
1784786526.174411,train,1,1016,3.725534200668335,,52,,4543.700613868744,0.00011505695294286609,2.084890604019165
1784786526.224447,train,1,1017,2.840127944946289,,17,,1497.4235941057702,0.00011490836890996821,4.931007385253906
1784786526.27459,train,1,1018,4.968984127044678,,81,,7049.889370532436,0.00011475977145777713,1.6333986520767212
1784786526.324991,train,1,1019,3.8143672943115234,,98,,8453.225376060942,0.00011461116099255259,1.6827552318572998
1784786526.375044,train,1,1020,4.630639553070068,,55,,4691.765108827,0.00011446253792059,2.413114309310913
1784786526.4258518,train,1,1021,2.974754810333252,,59,,4268.016999860278,0.00011431390264821918,2.9017231464385986
1784786526.475754,train,1,1022,5.804286479949951,,51,,4741.576195116919,0.0001141652555818032,3.3332293033599854
1784786526.525358,train,1,1023,3.9628992080688477,,18,,1707.0105984256218,0.00011401659712773752,3.4738810062408447
1784786526.57525,train,1,1024,3.601900339126587,,116,,10646.801447111986,0.00011386792769244867,2.3762810230255127
1784786526.625081,train,1,1025,5.358391761779785,,19,,1663.4564880707171,0.00011371924768239319,3.6165359020233154
1784786526.675509,train,1,1026,2.742339611053467,,17,,1491.0482289669992,0.00011357055750405659,5.369492053985596
1784786526.725769,train,1,1027,8.76716423034668,,2,,170.43396751672617,0.00011342185756395211,18.533964157104492
1784786526.776204,train,1,1028,2.4832355976104736,,50,,4185.939430692272,0.0001132731482686197,2.5294337272644043
1784786526.826464,train,1,1029,8.965649604797363,,4,,339.44452285782126,0.00011312443002462491,18.05421257019043
1784786526.8768399,train,1,1030,2.788179397583008,,119,,9987.236479151185,0.00011297570323855775,1.8239424228668213
1784786526.9282198,train,1,1031,3.3072903156280518,,8,,614.4865194450853,0.00011282696831703155,12.99560260772705
1784786526.978762,train,1,1032,6.692687511444092,,94,,7511.662054592201,0.00011267822566668194,2.2136290073394775
1784786527.0290902,train,1,1033,1.6841055154800415,,15,,1255.9219864203765,0.00011252947569416561,3.369976282119751
1784786527.079337,train,1,1034,4.057202339172363,,188,,15906.984078946456,0.00011238071880615931,1.3095743656158447
1784786527.129699,train,1,1035,4.667953014373779,,15,,1304.8584233875263,0.00011223195540935871,5.611693859100342
1784786527.179828,train,1,1036,1.152321219444275,,45,,3817.9408937444828,0.00011208318591047726,1.556810975074768
1784786527.229941,train,1,1037,4.439131736755371,,205,,17489.84990966595,0.00011193441071624506,1.302411675453186
1784786527.280363,train,1,1038,4.059467315673828,,20,,1707.7293014630945,0.00011178563023340782,3.828881025314331
1784786527.3306081,train,1,1039,2.9850215911865234,,54,,4524.950196740739,0.00011163684486872575,1.6289567947387695
1784786527.3807209,train,1,1040,2.2422986030578613,,42,,3490.2926230836247,0.00011148805502897228,2.3255646228790283
1784786527.431,train,1,1041,4.606311321258545,,205,,16278.400346384664,0.00011133926112093318,1.4170114994049072
1784786527.480649,train,1,1042,4.6158294677734375,,95,,9300.428617157804,0.00011119046355140532,1.4857245683670044
1784786527.5300028,train,1,1043,4.023946285247803,,26,,2579.162685266874,0.00011104166272719556,3.416579008102417
1784786527.579654,train,1,1044,4.113919734954834,,40,,3804.4059768140796,0.00011089285905511968,2.742541790008545
1784786527.629257,train,1,1045,4.567474365234375,,66,,6088.1396576275265,0.00011074405294200126,1.982826828956604
1784786527.679126,train,1,1046,5.55056619644165,,19,,1650.5771593503878,0.00011059524479467049,5.087002277374268
1784786527.729111,train,1,1047,1.6920115947723389,,123,,10793.41801505679,0.00011044643501996319,1.3520371913909912
1784786527.779228,train,1,1048,3.4134092330932617,,36,,3153.4917419517797,0.00011029762402471957,3.0887317657470703
1784786527.829342,train,1,1049,2.618823766708374,,23,,1990.1358487492541,0.00011014881221578325,3.5835793018341064
1784786527.8795679,train,1,1050,2.9010541439056396,,108,,9230.276166019465,0.00011000000000000002,1.7918459177017212
1784786527.930393,train,1,1051,3.400364637374878,,15,,1182.0563846461728,0.00010985118778421677,3.397674083709717
1784786527.9803572,train,1,1052,4.647927284240723,,18,,1459.8441882257314,0.00010970237597528044,3.351933002471924
1784786528.0303528,train,1,1053,3.681180000305176,,69,,5935.547694963296,0.00010955356498003686,1.527097225189209
1784786528.0804281,train,1,1054,4.600964546203613,,23,,1966.37919076738,0.00010940475520532953,3.293381929397583
1784786528.1306932,train,1,1055,4.776011943817139,,50,,4300.70531584799,0.00010925594705799878,1.6308283805847168
1784786528.180904,train,1,1056,4.922378063201904,,28,,2382.7167251066667,0.00010910714094488033,4.781680583953857
1784786528.231138,train,1,1057,4.223711967468262,,34,,2810.720851004042,0.00010895833727280446,3.4804892539978027
1784786528.2814562,train,1,1058,3.6211817264556885,,101,,8650.407896712786,0.0001088095364485947,1.9755202531814575
1784786528.331684,train,1,1059,1.8042267560958862,,41,,3345.7209337372237,0.00010866073887906685,2.0927541255950928
1784786528.3818371,train,1,1060,7.576174259185791,,53,,4464.614770494687,0.00010851194497102774,2.362602472305298
1784786528.432429,train,1,1061,5.629344940185547,,25,,1991.6483017055475,0.00010836315513127426,5.54488468170166
1784786528.4823701,train,1,1062,4.047511577606201,,183,,14910.070280506861,0.00010821436976659219,1.620134949684143
1784786528.5318458,train,1,1063,5.4506754875183105,,33,,3200.7371375774687,0.00010806558928375496,2.889141798019409
1784786528.581455,train,1,1064,3.2049033641815186,,47,,4575.155446255219,0.00010791681408952276,2.523118734359741
1784786528.6311932,train,1,1065,2.9198720455169678,,31,,2899.5446221948787,0.0001077680445906413,5.162884712219238
1784786528.680955,train,1,1066,4.077847957611084,,119,,10877.306905191841,0.0001076192811938407,1.828713059425354
1784786528.730817,train,1,1067,5.505945205688477,,115,,10205.288696809008,0.00010747052430583442,2.442971706390381
1784786528.7806542,train,1,1068,6.482577800750732,,7,,618.2858024542847,0.0001073217743333181,11.93413257598877
1784786528.830427,train,1,1069,4.691359519958496,,65,,5748.714830721978,0.00010717303168296846,1.7525709867477417
1784786528.880439,train,1,1070,3.455759048461914,,21,,1828.6311385964739,0.00010702429676144225,3.419147491455078
1784786528.9312892,train,1,1071,3.5813701152801514,,62,,4957.3067953252,0.00010687556997537511,2.392855405807495
1784786528.98093,train,1,1072,4.1840739250183105,,14,,1388.2347098509608,0.00010672685173138032,6.589669704437256
1784786529.030308,train,1,1073,2.634444236755371,,16,,1636.772717700425,0.00010657814243604791,4.690927505493164
1784786529.080054,train,1,1074,5.022912502288818,,60,,5846.41012592332,0.00010642944249594342,2.690725326538086
1784786529.129762,train,1,1075,3.417055606842041,,88,,8378.225868966862,0.00010628075231760682,1.5846998691558838
1784786529.180008,train,1,1076,3.159503698348999,,120,,10728.774347300521,0.00010613207230755135,1.5294609069824219
1784786529.230092,train,1,1077,3.352529525756836,,64,,5432.802514822877,0.00010598340287226249,2.483247995376587
1784786529.280133,train,1,1078,4.029286861419678,,174,,15042.68620854798,0.00010583474441819683,1.5457063913345337
1784786529.3303459,train,1,1079,2.7918267250061035,,9,,778.2465225942718,0.00010568609735178086,7.1391096115112305
1784786529.380613,train,1,1080,3.320054292678833,,39,,3355.608262215813,0.00010553746207941,4.174598217010498
1784786529.4315462,train,1,1081,5.182833194732666,,8,,652.342316593447,0.00010538883900744742,5.9766459465026855
1784786529.481431,train,1,1082,2.4988832473754883,,58,,4734.919609517386,0.00010524022854222294,1.2207876443862915
1784786529.5313332,train,1,1083,3.9495677947998047,,20,,1715.5785249325052,0.00010509163109003182,4.247941970825195
1784786529.581381,train,1,1084,3.560032606124878,,76,,6881.097351044703,0.00010494304705713392,2.0661518573760986
1784786529.631218,train,1,1085,7.537673473358154,,41,,3784.5865067498785,0.00010479447684975226,3.5803658962249756
1784786529.68114,train,1,1086,4.860601425170898,,61,,5492.279294960684,0.0001046459208740721,2.43286395072937
1784786529.731361,train,1,1087,3.6424560546875,,26,,2248.6647891232406,0.00010449737953623984,3.1992027759552
1784786529.7816992,train,1,1088,5.876983642578125,,64,,5556.9018496650915,0.00010434885324236181,2.2677135467529297
1784786529.83199,train,1,1089,4.584171295166016,,21,,1809.1101093349885,0.0001042003423985032,4.566181659698486
1784786529.88221,train,1,1090,5.9864068031311035,,158,,13550.11690909588,0.00010405184741068707,1.860473394393921
1784786529.933113,train,1,1091,2.8033621311187744,,105,,8182.694473802266,0.00010390336868489294,1.440896987915039
1784786529.9836318,train,1,1092,4.799139022827148,,77,,6347.461352307918,0.00010375490662705605,2.1843795776367188
1784786530.034063,train,1,1093,1.6063976287841797,,6,,512.5029362259097,0.00010360646164306596,6.985510349273682
1784786530.0846112,train,1,1094,4.877593517303467,,39,,3360.246321923249,0.0001034580341387656,2.9300713539123535
1784786530.134909,train,1,1095,3.561487913131714,,34,,2874.433663850182,0.00010330962451995014,3.529022693634033
1784786530.185336,train,1,1096,3.065150499343872,,28,,2373.643939185964,0.00010316123319236572,3.021761417388916
1784786530.235897,train,1,1097,3.770692825317383,,23,,1938.1409456598478,0.00010301286056170863,4.245016574859619
1784786530.286231,train,1,1098,3.0571129322052,,50,,4153.628771394974,0.00010286450703362396,1.9768460988998413
1784786530.33666,train,1,1099,4.157553195953369,,86,,7320.187470840017,0.00010271617301370464,2.0026512145996094
1784786530.3870652,train,1,1100,3.49021053314209,,108,,9083.390823523328,0.0001025678589074901,1.4461021423339844
1784786530.573813,evaluation,1,1100,3.8410116306530155,46.572564850914254,813,10,,,
1784786530.6393201,train,1,1101,4.563542366027832,,40,,3905.1059243718755,0.00010241956512046553,2.3286664485931396
1784786530.6891148,train,1,1102,3.1650421619415283,,133,,12762.945463661177,0.00010227129205806047,1.0991860628128052
1784786530.73871,train,1,1103,3.1308810710906982,,26,,2418.229657767793,0.0001021230401256478,2.79177188873291
1784786530.7884002,train,1,1104,3.524740695953369,,42,,3848.297898664134,0.00010197480972854268,2.1795458793640137
1784786530.838242,train,1,1105,6.927931308746338,,15,,1530.3064964702187,0.00010182660127200125,10.020954132080078
1784786530.887871,train,1,1106,3.7154085636138916,,47,,4705.744773136919,0.0001016784151612199,1.9455790519714355
1784786530.9375942,train,1,1107,5.236515998840332,,49,,4648.588969033387,0.0001015302518013337,1.8366832733154297
1784786530.987438,train,1,1108,4.620403289794922,,42,,3773.274027487688,0.00010138211159741569,3.882117509841919
1784786531.037718,train,1,1109,4.37258243560791,,16,,1349.6510650339287,0.00010123399495447552,3.980339288711548
1784786531.087863,train,1,1110,4.681456565856934,,20,,1758.1323295825641,0.00010108590227745835,3.1820101737976074
1784786531.138636,train,1,1111,3.6446826457977295,,199,,15635.024780454134,0.000100937833971244,1.2066012620925903
1784786531.189235,train,1,1112,3.7621283531188965,,191,,15739.379603450394,0.00010078979044064555,1.3642743825912476
1784786531.2395542,train,1,1113,3.323084831237793,,69,,5783.5969148126005,0.00010064177209040837,1.5123564004898071
1784786531.289997,train,1,1114,2.374194622039795,,20,,1716.1121473942987,0.00010049377932520891,4.4853973388671875
1784786531.340381,train,1,1115,5.811283588409424,,33,,2780.957385774788,0.00010034581254965376,2.623049736022949
1784786531.390684,train,1,1116,2.8090648651123047,,106,,8911.431633216283,0.00010019787216827848,2.021392822265625
1784786531.4408178,train,1,1117,4.240260124206543,,60,,5219.055499947012,0.00010004995858554639,2.0289852619171143
1784786531.4906309,train,1,1118,3.385499954223633,,76,,6539.439573186279,9.990207220584764e-05,2.268613815307617
1784786531.540431,train,1,1119,2.3841657638549805,,9,,834.3343803861214,9.975421343349784e-05,6.615240573883057
1784786531.590167,train,1,1120,3.8977527618408203,,189,,16869.476758359877,9.960638267273726e-05,1.2821946144104004
1784786531.640861,train,1,1121,2.8214099407196045,,50,,3814.0157756364115,9.945858032772959e-05,2.1790876388549805
1784786531.6908958,train,1,1122,1.771908164024353,,17,,1564.7951286912714,9.931080680256079e-05,3.5202853679656982
1784786531.740948,train,1,1123,4.275097846984863,,27,,2517.345676977634,9.916306250123806e-05,3.9718410968780518
1784786531.790774,train,1,1124,4.183748245239258,,18,,1552.8565175758038,9.90153478276886e-05,2.842653512954712
1784786531.8404732,train,1,1125,5.169228553771973,,51,,4523.88344337609,9.886766318575871e-05,2.7179183959960938
1784786531.891051,train,1,1126,7.560829162597656,,70,,6017.6230398897,9.872000897921261e-05,2.6025726795196533
1784786531.941391,train,1,1127,2.85097074508667,,62,,5421.25892456292,9.857238561173127e-05,2.3946690559387207
1784786531.9916549,train,1,1128,4.150291919708252,,29,,2486.4778478752505,9.842479348691127e-05,2.940511465072632
1784786532.042311,train,1,1129,5.04881477355957,,20,,1683.4013596095097,9.827723300826388e-05,3.126880168914795
1784786532.0929248,train,1,1130,2.4393789768218994,,50,,4213.55688429048,9.81297045792138e-05,2.3363451957702637
1784786532.143979,train,1,1131,5.0063581466674805,,44,,3465.8520235240057,9.798220860309814e-05,2.5210158824920654
1784786532.194387,train,1,1132,3.214831590652466,,53,,4370.337809448076,9.783474548316531e-05,2.5033040046691895
1784786532.244652,train,1,1133,2.2766988277435303,,28,,2306.575329492847,9.768731562257376e-05,3.9847073554992676
1784786532.2951949,train,1,1134,3.5635318756103516,,148,,12387.183515204124,9.753991942439113e-05,1.9847360849380493
1784786532.345387,train,1,1135,4.444805145263672,,115,,9749.652660291842,9.7392557291593e-05,1.9227097034454346
1784786532.3957849,train,1,1136,5.028046131134033,,139,,11789.611244886612,9.724522962706181e-05,1.6814614534378052
1784786532.44634,train,1,1137,5.877344131469727,,32,,2700.1940757806105,9.709793683358585e-05,2.4734911918640137
1784786532.496707,train,1,1138,3.6205594539642334,,45,,3693.0779728413104,9.695067931385789e-05,3.5807089805603027
1784786532.547182,train,1,1139,3.3878586292266846,,20,,1666.5915313044065,9.680345747047437e-05,4.668418884277344
1784786532.597566,train,1,1140,1.5772285461425781,,192,,16276.990979718603,9.66562717059342e-05,0.702227771282196
1784786532.648533,train,1,1141,4.404519557952881,,203,,5986.640708012282,9.650912242263775e-05,1.9202271699905396
1784786532.698265,train,1,1142,5.114480972290039,,37,,3715.014977487449,9.636201002288539e-05,3.022536277770996
1784786532.747863,train,1,1143,4.525433540344238,,28,,2934.664413141748,9.621493490887685e-05,3.1182351112365723
1784786532.797703,train,1,1144,3.073420524597168,,88,,8721.002545449453,9.606789748270988e-05,2.39640736579895
1784786532.847617,train,1,1145,3.4024105072021484,,174,,16516.11218084655,9.592089814637921e-05,1.4371354579925537
1784786532.897523,train,1,1146,6.795679092407227,,11,,979.0069756416497,9.577393730177544e-05,6.9636549949646
1784786532.9477692,train,1,1147,4.301856517791748,,30,,2606.3066886948877,9.562701535068383e-05,3.2674152851104736
1784786532.9981592,train,1,1148,3.943157434463501,,26,,2195.606035935944,9.548013269478343e-05,3.440870761871338
1784786533.04877,train,1,1149,2.938429355621338,,104,,8801.501265795945,9.533328973564577e-05,1.7825638055801392
1784786533.099183,train,1,1150,3.442096710205078,,45,,3851.104984438738,9.518648687473395e-05,2.7503268718719482
1784786533.1505349,train,1,1151,4.5762939453125,,23,,1815.2282341928953,9.503972451340139e-05,3.334676504135132
1784786533.20119,train,1,1152,4.407824993133545,,91,,7480.937993511934,9.489300305289073e-05,1.8301030397415161
1784786533.251555,train,1,1153,2.7244491577148438,,93,,7630.71726305015,9.474632289433286e-05,1.320306420326233
1784786533.3019788,train,1,1154,3.9587790966033936,,99,,8337.310397281444,9.459968443874569e-05,1.6338260173797607
1784786533.3525171,train,1,1155,4.635400295257568,,193,,16211.107936418288,9.44530880870333e-05,1.580361247062683
1784786533.4029608,train,1,1156,4.4981689453125,,15,,1273.619377899177,9.430653423998437e-05,3.379492998123169
1784786533.4536161,train,1,1157,3.581738233566284,,15,,1263.5569122480813,9.416002329827158e-05,6.596536636352539
1784786533.5040698,train,1,1158,3.8321802616119385,,42,,3528.5963337268236,9.401355566245023e-05,4.244767189025879
1784786533.5545301,train,1,1159,3.2605574131011963,,53,,4580.498895616676,9.386713173295725e-05,2.9603352546691895
1784786533.6049669,train,1,1160,5.877009391784668,,29,,2450.9803928813812,9.372075191011013e-05,4.090270519256592
1784786533.6561558,train,1,1161,3.5702898502349854,,50,,3951.3459715098934,9.357441659410564e-05,2.067962408065796
1784786533.706367,train,1,1162,4.7955756187438965,,51,,4002.982613834156,9.342812618501898e-05,2.4317378997802734
1784786533.756203,train,1,1163,4.293142318725586,,43,,4058.119061113519,9.328188108280252e-05,2.5848047733306885
1784786533.805859,train,1,1164,4.482513904571533,,59,,5819.736523569818,9.313568168728477e-05,2.2388405799865723
1784786533.855832,train,1,1165,3.6771090030670166,,28,,2597.5129544857796,9.298952839816939e-05,2.719536066055298
1784786533.9058251,train,1,1166,4.369321346282959,,145,,12801.31876982483,9.284342161503381e-05,1.4390254020690918
1784786533.956065,train,1,1167,3.6621527671813965,,174,,15369.554315353253,9.269736173732839e-05,1.9089226722717285
1784786534.0063019,train,1,1168,3.793595314025879,,212,,18055.165689195313,9.255134916437527e-05,1.799249529838562
1784786534.056648,train,1,1169,2.6274988651275635,,23,,1995.070094635932,9.240538429536732e-05,3.245997905731201
1784786534.10715,train,1,1170,6.023282051086426,,17,,1474.7716879683026,9.225946752936678e-05,4.967911720275879
1784786534.159124,train,1,1171,2.8870368003845215,,62,,4767.1680529498935,9.211359926530465e-05,2.350843667984009
1784786534.209881,train,1,1172,2.5929043292999268,,63,,5186.448287551113,9.196777990197911e-05,1.8439408540725708
1784786534.260424,train,1,1173,3.2635765075683594,,65,,5411.98755179347,9.182200983805476e-05,2.5481882095336914
1784786534.31073,train,1,1174,2.209981918334961,,61,,5281.785418365489,9.167628947206141e-05,1.6535435914993286
1784786534.360966,train,1,1175,4.084285736083984,,202,,17126.022764090136,9.153061920239292e-05,1.538521647453308
1784786534.411364,train,1,1176,1.79402756690979,,64,,5423.786269258169,9.138499942730631e-05,1.4443477392196655
1784786534.4616928,train,1,1177,5.083652019500732,,47,,3973.9017805816934,9.123943054492043e-05,2.172098398208618
1784786534.512032,train,1,1178,2.2630679607391357,,65,,5342.228061493168,9.10939129532151e-05,1.4949469566345215
1784786534.5622568,train,1,1179,3.2890753746032715,,50,,4141.158511497906,9.09484470500298e-05,2.177260637283325
1784786534.612371,train,1,1180,3.4426610469818115,,116,,9738.249293835886,9.08030332330628e-05,1.7559616565704346
1784786534.663558,train,1,1181,3.926886558532715,,25,,1983.641463667994,9.065767189986989e-05,3.2555863857269287
1784786534.7135181,train,1,1182,4.102598190307617,,95,,7825.021321418682,9.051236344786344e-05,1.7446893453598022
1784786534.7638469,train,1,1183,2.894558906555176,,19,,1781.7789660543194,9.036710827431121e-05,3.4204282760620117
1784786534.813623,train,1,1184,3.421003580093384,,29,,2768.9590154993575,9.022190677633521e-05,2.783733367919922
1784786534.8635561,train,1,1185,2.8162503242492676,,10,,909.2286988419419,9.007675935091091e-05,5.809274673461914
1784786534.913537,train,1,1186,4.184360980987549,,76,,6656.521312407269,8.993166639486577e-05,1.8254934549331665
1784786534.96369,train,1,1187,4.0196146965026855,,27,,2426.4663846711064,8.978662830487838e-05,4.5615668296813965
1784786535.0138822,train,1,1188,5.675488471984863,,113,,9786.656096069344,8.96416454774774e-05,2.7185091972351074
1784786535.064233,train,1,1189,2.4836232662200928,,29,,2497.891435886652,8.949671830904027e-05,3.3642101287841797
1784786535.114329,train,1,1190,3.3542330265045166,,25,,2136.105463298928,8.935184719579237e-05,2.801903247833252
1784786535.165343,train,1,1191,2.9374849796295166,,52,,4233.062659503311,8.920703253380578e-05,2.489806890487671
1784786535.2160041,train,1,1192,3.526038885116577,,35,,2880.92518830841,8.906227471899828e-05,2.9192371368408203
1784786535.2660851,train,1,1193,4.167983531951904,,176,,14986.270107330278,8.891757414713222e-05,1.2876075506210327
1784786535.316372,train,1,1194,4.477511405944824,,28,,2385.8976412333827,8.877293121381336e-05,3.066466808319092
1784786535.366804,train,1,1195,6.802109241485596,,17,,1450.537812447189,8.862834631449004e-05,6.771910190582275
1784786535.417164,train,1,1196,6.253907203674316,,53,,4485.902457747476,8.84838198444518e-05,3.5561130046844482
1784786535.4672132,train,1,1197,2.4257218837738037,,99,,8482.987369158853,8.833935219882854e-05,2.1815829277038574
1784786535.5175092,train,1,1198,3.5616233348846436,,65,,5619.94037799008,8.819494377258926e-05,2.9453682899475098
1784786535.5678,train,1,1199,3.809359312057495,,63,,5425.266395270745,8.805059496054104e-05,1.6331442594528198
1784786535.6180348,train,1,1200,4.9008378982543945,,135,,11691.601532919614,8.79063061573281e-05,2.6604843139648438
1784786535.804854,evaluation,1,1200,3.8459120714649795,46.80135106723809,813,10,,,
1784786535.8625972,train,1,1201,3.3987648487091064,,170,,16631.678186990906,8.776207775743044e-05,1.4636808633804321
1784786535.912277,train,1,1202,5.281801223754883,,134,,12599.066036500417,8.76179101551631e-05,1.4645570516586304
1784786535.962141,train,1,1203,3.7308123111724854,,59,,5279.64205833605,8.747380374467469e-05,2.419698715209961
1784786536.012049,train,1,1204,2.795966148376465,,101,,8742.0032312729,8.73297589199467e-05,1.763161063194275
1784786536.073996,train,1,1205,3.134472370147705,,49,,4347.295694271951,8.718577607479214e-05,2.135399341583252
1784786536.126689,train,1,1206,3.1663997173309326,,12,,1002.3422231715763,8.704185560285465e-05,3.6728696823120117
1784786536.176534,train,1,1207,4.481285095214844,,74,,7287.619082888399,8.689799789760731e-05,1.8611339330673218
1784786536.22644,train,1,1208,1.7081598043441772,,8,,756.9635201974233,8.675420335235154e-05,7.939103603363037
1784786536.276149,train,1,1209,3.154629945755005,,9,,847.6871092003303,8.661047236021615e-05,10.29820442199707
1784786536.326155,train,1,1210,2.7141499519348145,,29,,2589.5747296498116,8.646680531415623e-05,2.6889638900756836
1784786536.377235,train,1,1211,4.732264518737793,,40,,3176.8092919915352,8.632320260695197e-05,3.539783239364624
1784786536.426765,train,1,1212,7.344147682189941,,61,,5108.431910234149,8.617966463120768e-05,2.5768613815307617
1784786536.4766731,train,1,1213,3.3297417163848877,,15,,1450.285377955872,8.603619177935069e-05,3.590890407562256
1784786536.526457,train,1,1214,3.357919692993164,,6,,577.5385442763452,8.589278444363033e-05,9.378264427185059
1784786536.576252,train,1,1215,3.382568359375,,76,,7072.15223555164,8.574944301611679e-05,2.3052923679351807
1784786536.626094,train,1,1216,2.312499523162842,,24,,2160.1512757410064,8.560616788870003e-05,2.8452842235565186
1784786536.6760478,train,1,1217,1.3728070259094238,,39,,3475.6003483239247,8.546295945308877e-05,2.4396913051605225
1784786536.7263181,train,1,1218,4.490680694580078,,95,,8085.049275217259,8.531981810080944e-05,1.7203088998794556
1784786536.776402,train,1,1219,5.5280866622924805,,29,,2507.114369668362,8.517674422320501e-05,3.534837007522583
1784786536.825977,train,1,1220,4.211948394775391,,199,,17231.985473140452,8.503373821143401e-05,1.388400673866272
1784786536.876898,train,1,1221,2.335631847381592,,8,,638.3954823309856,8.489080045646937e-05,5.187385559082031
1784786536.929495,train,1,1222,3.618875741958618,,15,,1404.4724210722948,8.474793134909753e-05,4.8783979415893555
1784786536.979282,train,1,1223,5.095519065856934,,5,,470.20286810209836,8.460513127991709e-05,7.402637004852295
1784786537.029331,train,1,1224,3.1599647998809814,,10,,923.7697786091775,8.446240063933806e-05,6.675671100616455
1784786537.0788858,train,1,1225,2.604576349258423,,12,,1088.5628423874275,8.431973981758055e-05,4.521372318267822
1784786537.12895,train,1,1226,2.7615320682525635,,26,,2061.6786040523025,8.417714920467374e-05,3.2380101680755615
